ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	gene_type
GO:0030516	GO:0030516	regulation of axon extension	14/1376	93/18903	0.00720536865659986	0.0389497758512426	0.0277839587821025	DBN1/TWF2/GSK3B/CYFIP1/RTN4/CDKL5/DISC1/IFRD1/NDEL1/SEMA4A/KIAA0319/DIP2B/SEMA4B/SEMA6B	14	PPI_node
GO:1990000	GO:1990000	amyloid fibril formation	8/1376	40/18903	0.00730402492549127	0.03915066681297	0.0279272598943258	CD36/PSEN1/SNCA/FURIN/PFDN4/GSN/FKBP1A/SIAH1	8	PPI_node
GO:0140056	GO:0140056	organelle localization by membrane tethering	13/1376	84/18903	0.00747690101321422	0.0400398530894556	0.0285615412044376	VAMP3/RAB3D/EXOC6/STXBP2/CTBP2/STX3/VMP1/STX12/STX10/STX11/KCNB1/RALB/PDZD8	13	PPI_node
GO:0022898	GO:0022898	regulation of transmembrane transporter activity	33/1376	291/18903	0.00752122428979936	0.0400898745865585	0.0285972229300278	ACTB/PPIF/SLC9A1/CCR2/FGF13/SNCA/CAPN1/TLR9/DLG4/MMP9/CTSS/PPP3R1/PPP3CA/DAPK1/KCNQ1/PRKACA/WWP2/OPRL1/NTSR1/PTAFR/DRD3/GPR35/HECW2/STAC3/RYR2/FKBP1A/VMP1/PLCG2/CAB39/KCNC1/CHP1/IFNGR2/KCNE3	33	PPI_node
GO:0050657	GO:0050657	nucleic acid transport	21/1376	163/18903	0.0075962772197902	0.0404147339548726	0.02882895415574	MVP/MX2/ZFP36/YBX1/FLOT1/TGFBR2/UPF1/AGFG1/QKI/AHCTF1/NUP98/NUP214/HHEX/IGF2BP2/BICD2/CASC3/THOC5/RFTN2/KPNB1/ZFP36L1/ZC3H3	21	PPI_node
GO:0050658	GO:0050658	RNA transport	21/1376	163/18903	0.0075962772197902	0.0404147339548726	0.02882895415574	MVP/MX2/ZFP36/YBX1/FLOT1/TGFBR2/UPF1/AGFG1/QKI/AHCTF1/NUP98/NUP214/HHEX/IGF2BP2/BICD2/CASC3/THOC5/RFTN2/KPNB1/ZFP36L1/ZC3H3	21	PPI_node
GO:0045661	GO:0045661	regulation of myoblast differentiation	12/1376	75/18903	0.00765350087095891	0.040681410009828	0.029019181605247	SRA1/ACTB/NOTCH1/SMARCD3/TGFB1/MAPK14/FLOT2/MAP3K5/DDIT3/TNFSF14/XKR8/ZFP36L1	12	PPI_node
GO:0048284	GO:0048284	organelle fusion	20/1376	153/18903	0.00772458695220472	0.04094531289189	0.0292074308733735	VAMP3/MFN2/CORO1A/RAB7A/SNCA/RAB34/CHMP1A/GNAI3/DYSF/CHMP4B/SNAP23/PLEKHM1/STX3/STX12/MUL1/STX10/CHMP2A/STX11/TOM1/VPS8	20	PPI_node
GO:0001696	GO:0001696	gastric acid secretion	5/1376	18/18903	0.00780569428004476	0.040997687038623	0.0292447908094008	SGK1/KCNQ1/OPRL1/SNX10/HRH2	5	PPI_node
GO:0010755	GO:0010755	regulation of plasminogen activation	5/1376	18/18903	0.00780569428004476	0.040997687038623	0.0292447908094008	ENO1/PLAUR/PLAU/CTSZ/F12	5	PPI_node
GO:0031579	GO:0031579	membrane raft organization	6/1376	25/18903	0.00783463652832325	0.040997687038623	0.0292447908094008	MYADM/PTPRC/PPT1/FLOT1/GSN/PACSIN2	6	PPI_node
GO:0003018	GO:0003018	vascular process in circulatory system	31/1376	270/18903	0.00788794102341799	0.0412389617373951	0.0294168987648214	LRP1/ABCG2/SLC29A4/SLCO3A1/SLC19A1/SLC22A1/SCPEP1/CD36/SOD2/SLC2A3/TGFB1/CXCR2/PTGS2/RHOA/ADM/ADORA2A/P2RX1/TBXAS1/CEACAM1/SLC8A1/SLC6A6/PTP4A3/DOCK5/AVPR1B/ATP2B1/TRPV4/EXT1/PTPRJ/ECE1/F2RL1/HRH2	31	PPI_node
GO:0021543	GO:0021543	pallium development	22/1376	174/18903	0.00794471485881904	0.0414223986724596	0.0295477494342171	IGF1R/PTEN/FGF13/GSK3B/PSEN1/GLI3/PPP1R9B/RHOA/RTN4/XRN2/AKIRIN2/TACC2/RARA/CRK/TACC3/DISC1/BTG2/NDEL1/NDE1/MBOAT7/SEMA6B/PHACTR1	22	PPI_node
GO:0032409	GO:0032409	regulation of transporter activity	36/1376	326/18903	0.00818460196192547	0.0425569593846034	0.0303570631561339	ACTB/RXRA/PPIF/SLC9A1/CCR2/FGF13/SNCA/CAPN1/SGK1/TLR9/PRKCD/DLG4/MMP9/CTSS/PPP3R1/PPP3CA/DAPK1/KCNQ1/PRKACA/WWP2/OPRL1/NTSR1/PTAFR/DRD3/GPR35/HECW2/STAC3/RYR2/FKBP1A/VMP1/PLCG2/CAB39/KCNC1/CHP1/IFNGR2/KCNE3	36	PPI_node
GO:0010038	GO:0010038	response to metal ion	39/1376	360/18903	0.00831430897500615	0.04311359647488	0.0307541278794818	ABAT/MAPK3/ATP7B/G6PD/SOD2/PPIF/SLC40A1/IQGAP1/NCF1/LRRK2/SNCA/ANXA11/S100A8/TLR9/MBP/NFE2L2/CYBB/PTGS2/DLG4/MMP9/ADAM9/NCSTN/CD14/LTA4H/ALOX5AP/PPP3CA/JUND/RYR2/TCIRG1/HFE/MTF1/PLCG2/GSK3A/JUNB/KCNC1/SYT2/CPNE2/TRPM2/KCNB1	39	PPI_node
GO:0033619	GO:0033619	membrane protein proteolysis	10/1376	58/18903	0.00850983269873307	0.04311359647488	0.0307541278794818	TGFB1/TIMP2/PSEN1/FURIN/ADAM19/ADAM8/ADAM9/NCSTN/TNFRSF1B/HM13	10	PPI_node
GO:0002828	GO:0002828	regulation of type 2 immune response	7/1376	33/18903	0.00851976376248691	0.04311359647488	0.0307541278794818	CCR2/NOD2/NLRP3/BCL6/RARA/IL4R/HLX	7	PPI_node
GO:0007405	GO:0007405	neuroblast proliferation	11/1376	67/18903	0.00861005036650601	0.04311359647488	0.0307541278794818	NOTCH1/SMARCD3/LRRK2/CTNNA1/FGF13/GLI3/ARHGEF2/PLXNB2/DISC1/NDE1/NUMB	11	PPI_node
GO:0001921	GO:0001921	positive regulation of receptor recycling	4/1376	12/18903	0.00861519510710953	0.04311359647488	0.0307541278794818	VAMP3/PSEN1/SNCA/ECE1	4	PPI_node
GO:0002645	GO:0002645	positive regulation of tolerance induction	4/1376	12/18903	0.00861519510710953	0.04311359647488	0.0307541278794818	TGFBR2/LILRB2/IRAK3/LILRB4	4	PPI_node
GO:0014889	GO:0014889	muscle atrophy	4/1376	12/18903	0.00861519510710953	0.04311359647488	0.0307541278794818	CFLAR/FOXO3/GSN/NOL3	4	PPI_node
GO:0031650	GO:0031650	regulation of heat generation	4/1376	12/18903	0.00861519510710953	0.04311359647488	0.0307541278794818	ABAT/ARRDC3/PTGS2/TNFRSF11A	4	PPI_node
GO:0042447	GO:0042447	hormone catabolic process	4/1376	12/18903	0.00861519510710953	0.04311359647488	0.0307541278794818	MME/SPP1/ECE1/HSD17B11	4	PPI_node
GO:0070417	GO:0070417	cellular response to cold	4/1376	12/18903	0.00861519510710953	0.04311359647488	0.0307541278794818	NFKBIA/SLC9A1/PRKACA/DNAJC3	4	PPI_node
GO:0071472	GO:0071472	cellular response to salt stress	4/1376	12/18903	0.00861519510710953	0.04311359647488	0.0307541278794818	TRPV4/SLC12A6/MICU1/ZFP36L1	4	PPI_node
GO:0090331	GO:0090331	negative regulation of platelet aggregation	4/1376	12/18903	0.00861519510710953	0.04311359647488	0.0307541278794818	ABAT/PRKCD/CEACAM1/SH2B3	4	PPI_node
GO:1902337	GO:1902337	regulation of apoptotic process involved in morphogenesis	4/1376	12/18903	0.00861519510710953	0.04311359647488	0.0307541278794818	NOTCH1/TNFRSF1A/VDR/TNFRSF1B	4	PPI_node
GO:1904177	GO:1904177	regulation of adipose tissue development	4/1376	12/18903	0.00861519510710953	0.04311359647488	0.0307541278794818	NCOA1/SPI1/SORL1/KLF7	4	PPI_node
GO:0009266	GO:0009266	response to temperature stimulus	23/1376	186/18903	0.00877636056144094	0.0438435449146091	0.0312748204102925	SOD2/NGFR/NFKBIA/SLC9A1/GSK3B/HSPA1B/LYN/HSPA1A/PTGS2/CD14/ADM/ARRB2/MAPKAPK2/PRKACA/NTSR1/DNAJC3/ATP2B1/TRPV4/HSPA6/EPHB1/ZNF516/TRPM2/SCN9A	23	PPI_node
GO:0110149	GO:0110149	regulation of biomineralization	15/1376	105/18903	0.00895340942083671	0.0445725768734964	0.0317948591898202	RXRA/NOTCH1/TGFB1/CEBPB/HEY1/VDR/ALOX5/FBN2/SRGN/SLC8A1/SGMS2/NBR1/ATP2B1/BMP2K/FAM20C	15	PPI_node
GO:0006970	GO:0006970	response to osmotic stress	13/1376	86/18903	0.0090950808585852	0.0451993177100548	0.0322419308658295	NLRP3/PTGS2/ARHGEF2/AVPR1B/TRPV4/MAPK13/TSC22D3/PLK3/CAB39/TSC22D4/SLC12A6/MICU1/ZFP36L1	13	PPI_node
GO:0003014	GO:0003014	renal system process	17/1376	125/18903	0.00915609560530035	0.0453452271550311	0.0323460121324489	ABCG2/CYBA/GNAI2/SGK1/GSN/RHOA/ADM/ADORA2A/PPP3CA/KCNQ1/PRKACA/OPRL1/DRD3/RRM2B/SULF2/HYAL2/F2RL1	17	PPI_node
GO:0051236	GO:0051236	establishment of RNA localization	21/1376	166/18903	0.00929628407082331	0.045999747604333	0.0328128997791173	MVP/MX2/ZFP36/YBX1/FLOT1/TGFBR2/UPF1/AGFG1/QKI/AHCTF1/NUP98/NUP214/HHEX/IGF2BP2/BICD2/CASC3/THOC5/RFTN2/KPNB1/ZFP36L1/ZC3H3	21	PPI_node
GO:0060561	GO:0060561	apoptotic process involved in morphogenesis	6/1376	26/18903	0.00957012984498383	0.0470702523706072	0.0335765206126697	NOTCH1/TNFRSF1A/SPI1/VDR/BCL2L11/TNFRSF1B	6	PPI_node
GO:0097352	GO:0097352	autophagosome maturation	10/1376	59/18903	0.00959574516748071	0.0470750169603292	0.0335799193270797	TSG101/MAP1LC3B/LAMP2/CHMP1A/CHMP4B/MAP1LC3B2/VMP1/CHMP2A/TOM1/PHF23	10	PPI_node
GO:0061448	GO:0061448	connective tissue development	31/1376	274/18903	0.00966829886293193	0.0473094385009394	0.0337471387341136	MAPK3/ARRDC3/NOTCH1/DGAT2/MBOAT2/NCOA1/TGFB1/SPI1/MAPK14/CFLAR/IL6R/GLI3/TGFBR2/SH3PXD2B/RARA/SORL1/ARID5A/PRKG2/TRPV4/CHSY1/CHST11/SULF2/KLF7/HYAL2/EXT1/ZNF516/DHRS7B/ESRRA/TGFBI/HYAL1/PDGFD	31	PPI_node
GO:0032411	GO:0032411	positive regulation of transporter activity	17/1376	126/18903	0.00988804722455316	0.0480027797847317	0.034241718362104	RXRA/SLC9A1/CCR2/SGK1/PRKCD/CTSS/PPP3R1/PPP3CA/NTSR1/PTAFR/STAC3/RYR2/VMP1/PLCG2/KCNC1/CHP1/IFNGR2	17	PPI_node
GO:0006837	GO:0006837	serotonin transport	5/1376	19/18903	0.00996916369002281	0.0480027797847317	0.034241718362104	SLC29A4/SLC22A1/SNCA/SYK/P2RX1	5	PPI_node
GO:0036003	GO:0036003	positive regulation of transcription from RNA polymerase II promoter in response to stress	5/1376	19/18903	0.00996916369002281	0.0480027797847317	0.034241718362104	CEBPB/RBPJ/ATF6/NFE2L2/DDIT3	5	PPI_node
